Molecular_Weight,SMILES,sol_final,LogS
303.715,CC1=CC(=NC(=N1)NC2=CC=CC(=C2)C(F)(F)F)C.Cl,0.0018,-5.22719373645723
289.778,C1CCC(C1)NCC(COC2=CC=C(C=C2)F)O.Cl,0.0366,-3.898584325273935
344.84600000000006,CC1=C(C=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)NCCO)C.Cl,0.0309,-4.047666713382356
337.2100000000001,COC1=C(C=C(C=C1)Cl)NC2=NC3=CC=CC=C3C(=N2)N.Cl,0.0053,-4.803624575593977
291.807,CC1=CC2=C(N=CN=C2S1)NCC3=CC=CC=C3.Cl,0.0417,-3.844959650763627
321.211,CC1=C(C=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)N)Cl.Cl,0.0221,-4.1623981357655575
316.792,CC1=CC(=C(C=C1)OC)NC2=NC3=CC=CC=C3C(=N2)N.Cl,0.0471,-3.827753298617713
283.8279999999999,CC1=CC2=C(N=CN=C2S1)NC3CCCCC3.Cl,0.015,-4.276963977892629
297.855,CC1CCCN(C1)C2=C3C(=C(SC3=NC=N2)C)C.Cl,0.011,-4.432612209705322
301.81699999999995,CC(C(C1=CC=CC=C1)O)NCC#CC2=CC=CC=C2.Cl,0.0448,-3.8284656839936555
337.8550000000001,CCN1CCN(CC1)C2=NC3=CC=CC=C3C(=N2)NCCO.Cl,0.048,-3.8474891131647952
277.78000000000003,CC1=CC2=C(N=CN=C2S1)NC3=CC=CC=C3.Cl,0.013,-4.329757621267834
305.834,CC1=CC2=C(N=CN=C2S1)NCCC3=CC=CC=C3.Cl,0.0087,-4.545966512275783
343.254,CCOC1=C(C=C(C=C1Cl)CNCC2=CC=NC=C2)OC.Cl,0.0461,-3.8719146814595837
300.79299999999995,CC1=C(C=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)N)C.Cl,0.0059,-4.70741571357285
357.2810000000001,CCOC1=C(C(=CC(=C1)CNCC2=CC=CC=N2)Cl)OCC.Cl,0.0355,-4.002781568228343
310.89399999999995,CCN(CC)C1=CC=C(C=C1)CNCC2=CC=CS2.Cl,0.0442,-3.847190071246574
367.3200000000001,CC(CNCCCOC1=CC=CC(=C1)C(F)(F)F)O.C(=O)(C(=O)O)O,0.0517,-3.851554032551017
377.39300000000014,CC(CNCCOC1=CC(=CC=C1)OC2=CC=CC=C2)O.C(=O)(C(=O)O)O,0.0456,-3.9178289978132135
299.323,CC1=CC=CC=C1OCCNCC(C)O.C(=O)(C(=O)O)O,0.027,-4.044776325181387
339.866,C1=CC=C(C=C1)C2=CC=C(C=C2)CNCC(C3=CC=CC=C3)O.Cl,0.0016,-5.3271877375289245
346.696,CC1CCCN(C1)CCC(=O)C2=CC=C(C=C2)Br.Cl,0.0338,-4.011032130741451
332.658,C1=CC=C(C=C1)C(CNCC2=CC(=C(C=C2)Cl)Cl)O.Cl,0.0477,-3.843479593095112
342.69400000000013,CCOCCCNCC1=C(C(=CC(=C1)Cl)Cl)OCC.Cl,0.044,-3.8914538242386825
287.79,C1=CC=C(C=C1)C#CCNCC(C2=CC=CC=C2)O.Cl,0.0359,-3.903981250611317
342.664,C1=CC=C(C=C1)C(CNCC2=CC(=CC=C2)Br)O.Cl,0.0481,-3.8527234038290175
350.728,CC(C)COC1=C(C=C(C=C1)Br)CNC(C)(C)C.Cl,0.0507,-3.8399624793741722
343.254,CCOC1=C(C=C(C=C1Cl)CNCC2=CC=CC=N2)OC.Cl,0.0452,-3.8804771720378497
318.801,C1C(C(=O)N(C1=O)CC2=CC=C(C=C2)F)SCCN.Cl,0.0379,-3.9248804650326674
285.81499999999994,CC1=CC=CC=C1OCC(CNC2CCCC2)O.Cl,0.0382,-3.874021654567324
345.936,CC1CN(CC(O1)C)CCOCCSC2=CC=C(C=C2)C.Cl,0.0425,-3.910606829384718
327.896,CCOC1=C(C=C(C=C1)CNC2CCCCCCC2)OC.Cl,0.0371,-3.946362209132625
315.9099999999999,CC1CN(CC(O1)C)CCCCSC2=CC=CC=C2.Cl,0.0418,-3.8783870917593672
286.8719999999999,CC1=CC=C(C=C1)SCCN2CCN(CC2)C.Cl,0.0355,-3.907459808160854
346.902,CN1CCN(CC1)CCOC2=CC=C(C=C2)CC3=CC=CC=C3.Cl,0.0404,-3.9338254385840346
303.855,C1COCCN1CCOCCSC2=CC=CC=C2.Cl,0.0434,-3.8451766576396196
287.856,C1COCCN1CCCCSC2=CC=CC=C2.Cl,0.0382,-3.877111923301658
319.83200000000005,C1COCCN1CCOC2=CC=C(C=C2)C3=CC=CC=C3.Cl,0.0298,-4.030705649768487
314.816,C1=CC=C(C=C1)CC2=CC=C(C=C2)OCCN3C=CN=C3.Cl,0.0413,-3.8821067448868174
283.824,CC1=CC=C(C=C1)SCCNCC2=CC=CO2.Cl,0.0279,-4.007444913101096
333.859,C1COCCN1CCOC2=CC=C(C=C2)CC3=CC=CC=C3.Cl,0.0422,-3.898250637253935
330.81199999999995,COC1=C(C=CC(=C1)CNCC2CCCO2)OCC(=O)N.Cl,0.049,-3.8293851749005414
598.0920000000004,CN(C)CCOC1=CC=C(C=C1)/C(=C(/CCCl)\C2=CC=CC=C2)/C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.0044,-5.133315316898848
303.833,C1CN(CCC1(C2=CC=CC=C2)O)CC3=CC=CC=C3.Cl,0.0376,-3.9074470968821027
317.86,CN(C)CCC(=O)C(CC1=CC=CC=C1)C2=CC=CC=C2.Cl,0.0447,-3.851928355923836
334.891,C1CCN(CC1)CC(=O)NC2CCC3=C2C=C4CCCC4=C3.Cl,0.0456,-3.86593863362175
336.229,CC1=CC=C(C=C1)C2CC3=CC(=C(C=C3CN2)O)O.Br,0.0443,-3.8802314427162403
296.8229999999999,CCCOC1=CC=C(C=C1)C2=CSC3=NCCN23.Cl,0.0374,-3.8996259479983975
378.741,CN1CCC(=C(C2=CC=CC=C2)C3=CC=C(C=C3)Br)CC1.Cl,0.0531,-3.8532478004374013
324.896,CC1=CC(=C(C(=C1)C)NC(=O)C(C)N2CCCCCC2)C.Cl,0.0366,-3.9482632791096326
412.31400000000014,CC1=NC2=C(O1)C3=CC=CC=C3C=C2.C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],0.0247,-4.222531128132818
249.179,C1=CC2=C(C=C1S(=O)(=O)[O-])C(=O)C(=O)N2.[Na+],7.5,-1.5214501752037024
334.37600000000003,COC1=CC=C(C=C1)CCN2C(=O)C3=CC=CC=C3N=C2[S-].[Na+],0.0015,-5.348143839132299
473.5070000000001,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3.C(=C\C(=O)O)\C(=O)O,0.0682,-3.8415420290395232
390.8670000000001,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O,30.0,-1.1149077507781189
390.8670000000001,C[NH+](C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C\C(=O)[O-])\C(=O)O,30.0,-1.1149077507781189
452.38000000000017,C1=CC=C(C=C1)NC2=C(C=C(C=C2)NC3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-])S(=O)(=O)[O-].[Na+],5.5,-1.91514070675555
340.2939999999999,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2.Cl,0.0458,-3.870988813760575
362.304,C1CCN(C1)CC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl.Cl,0.0495,-3.864467929934912
364.89500000000015,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC.Cl,0.0525,-3.8420086090480674
313.656,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O.Cl,0.0465,-3.829000646784987
292.835,CC1=CC(=NC(=N1)SC/C=C/C2=CC=CC=C2)C.Cl,0.0054,-4.73422922307722
325.88000000000005,CC(C)(C)C1=CC=C(C=C1)C(=O)OCCN2CCCCC2.Cl,0.046,-3.850299875957031
679.796,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5CC6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C.CS(=O)(=O)O,0.0629,-4.0337279593692354
390.8670000000001,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C/C(=O)O)\C(=O)O,30.0,-1.1149077507781189
388.3099999999999,CN(C)CC/C=C\1/C2=CC(=C(C=C2SC3=C1C=C(C=C3)Cl)F)F.Cl,0.0218,-4.25072208130636
370.32,CN(C)CC/C=C\1/C2=C(C=C(C=C2)F)SC3=C1C=C(C=C3)Cl.Cl,0.0261,-4.151936660436474
370.32,CN(C)CC/C=C/1\C2=CC=CC=C2SC3=CC(=C(C=C31)Cl)F.Cl,0.043,-3.935108712195168
281.312,CNC1=C2CCCCC2=NN1C.C(=C\C(=O)O)\C(=O)O,0.0364,-3.888086874725268
353.89399999999995,CCOC(=O)N1CCC(CC1)N2CCN(CC2)C3=CC=CC=C3.Cl,0.0511,-3.8404522994370187
328.7989999999999,C1=CC=C(C=C1)OC2=CC(=CC(=C2)N)OC3=CC=C(C=C3)N.Cl,0.0301,-4.038363992425197
295.854,C1CCC(CC1)(CC2=CC=C(C=C2)O)N3CCCC3.Cl,0.0405,-3.863622422178602
322.8400000000001,CCN(CC)C1=NC(=NC2=CC=CC=C21)N3CCOCC3.Cl,0.0428,-3.877543569623746
327.83700000000005,C1=CC(=CN=C1)CNCCC2=CC=C(C=C2)S(=O)(=O)N.Cl,0.0405,-3.908202943680034
321.833,CCC1=CC2=C(N=C(N=C2S1)C)NC3=CC=C(C=C3)O.Cl,0.0134,-4.380525775217679
335.8830000000001,CCN(CC)C1=NC(=NC2=CC=CC=C21)N3CCN(CC3)C.Cl,0.0501,-3.8263502976438835
253.77300000000005,C1CC(OC1)CNC/C=C/C2=CC=CC=C2.Cl,0.038,-3.8246618171435447
273.8289999999999,CSC1=CC=C(C=C1)CNCC2CCCO2.Cl,0.0371,-3.868105530797374
327.877,CC1=C(SC=C1)CNCCC2=CC(=C(C=C2)OC)OC.Cl,0.036,-3.9594084519697113
269.175,C1=CC=C(C(=C1)CNCC2=CC=NC=C2)Cl.Cl,0.0389,-3.840085120399232
343.92,CCOC(=O)C1CCCN(C1)CCSC2=CC=C(C=C2)C.Cl,0.0413,-3.9205073804525497
311.878,CC(C)(C)NCC1=CC=C(C=C1)OCC2=CC=CS2.Cl,0.0368,-3.9281369218560456
318.77899999999994,C1=CC=NC(=C1)CNCC2=CC=C(O2)C3=CC=C(C=C3)F.Cl,0.0339,-3.973290005723892
427.74500000000006,C1CN(CCN1CCC(=O)C2=CC=C(C=C2)Br)C3=CC=CC=C3F.Cl,0.0423,-4.004844574309514
303.789,CN1CCC2=C3[C@@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.Cl,0.0125,-4.385662031285695
321.80400000000003,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.O.Cl,0.0218,-4.169134944440355
397.99000000000007,CC(C)(C)[C@@]1(CCN2C[C@H]3C4=CC=CC=C4CCC5=C3C(=CC=C5)[C@@H]2C1)O.Cl,0.0593,-3.8268174666506827
361.3470000000001,CC(C)NC[C@H](C1=CC(=C(C=C1)O)O)O.C(C(C(=O)O)O)(C(=O)O)O,0.0493,-3.8650775341621437
390.7120000000001,CC1=CC(=CC=C1)N2CCC3=C(C4=C(C=CC(=C4)Br)N=C32)N.Cl,0.0006,-5.813705499601701
433.33,CC(C)CCOC1=CC=C(C=C1)C(=O)C[N+]2(CCOCC2)C.[I-],0.0384,-4.0524875324800105
247.67800000000005,COC(=O)C(CC1=CC(=C(C=C1)O)O)N.Cl,0.0244,-4.006497605750024
388.3099999999999,CN(C)CC/C=C\1/C2=CC(=C(C=C2SC3=C1C=C(C=C3)Cl)F)F.Cl,0.0218,-4.25072208130636
370.32,CN(C)CC/C=C\1/C2=C(C=C(C=C2)F)SC3=C1C=C(C=C3)Cl.Cl,0.0261,-4.151936660436474
370.32,CN(C)CC/C=C/1\C2=CC=CC=C2SC3=CC(=C(C=C31)Cl)F.Cl,0.043,-3.935108712195168
281.312,CNC1=C2CCCCC2=NN1C.C(=C\C(=O)O)\C(=O)O,0.0364,-3.888086874725268
228.723,COC1=CC=CC=C1N2CCNCC2.Cl,0.0282,-3.90906073040562
298.20500000000004,CC1=C[N+](=CS1)CC(=O)C2=CC=CC=C2.[Br-],0.0443,-3.8281111947658206
409.0730000000001,CC(=O)[O-].C1=CC=C(C=C1)[Sn+](C2=CC=CC=C2)C3=CC=CC=C3,0.009,-4.657558306314302
302.802,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC.Cl,0.0403,-3.875853693201111
354.19100000000003,C[N+]1=CC=C(C=C1)C(=O)NCC2=CC=CC=C2.[I-],0.0393,-3.954844971187844
470.9880000000001,C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO.Cl,0.0601,-3.894135370157637
300.199,C1=CC=C(C=C1)C[N+]2=CC3=CC=CC=C3C=C2.[Br-],0.0439,-3.8349447209789034
463.31500000000005,CC1(C2=C(C=CC(=C2)C(=O)OC)[N+](=C1/C=C/C3=CC=C(C=C3)O)C)C.[I-],0.0416,-4.046783030253671
313.066,CCN(CCCl)CC1=CC=CC=C1Br.Cl,0.0421,-3.871353808529332
374.278,C=CCN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.Br,0.0279,-4.127590096832003
348.269,CC1=CC=C(C=C1)C2=[N+](SC(=N2)N)C3=CC=CC=C3.[Br-],0.021,-4.219695524174191
362.296,CC1=CC=C(C=C1)[N+]2=C(N=C(S2)NC)C3=CC=CC=C3.[Br-],0.0421,-3.9347814433119863
336.273,CC[N+](CC)(CC#CCO)CC#CC1=CC=CC=C1.[Br-],0.0442,-3.8812697290337916
306.19199999999995,C1=CC=C2C(=C1)C=CN=C2C(C3=CC=C(C=C3)Cl)O.Cl,0.0311,-3.99323345049921
197.669,C1CN(C2=CC=CC=C21)C(=N)N.Cl,0.0281,-3.847232245288307
293.71000000000004,C1=CC=[N+](C=C1)CC(=O)NC2=CC=CC=C2[N+](=O)[O-].[Cl-],0.034,-3.936439816238753
367.855,CCCOC1=C(C=C(C=C1)CCCN=C(N)N)Cl.OS(=O)(=O)O,0.0422,-3.9403642125231424
193.674,CC(C(=O)O)N1CCCCC1.Cl,0.0243,-3.9014650486467324
223.70300000000003,CC1CNCC2=C1OC3=CC=CC=C23.Cl,0.0316,-3.8499847256834534
351.968,CN(C)CCSC1C2=CC=CC=C2CSC3=CC=CC=C13.Cl,0.0516,-3.8338534787396688
348.265,CC1=[N+](C2=CC=CC=C2S1)CC(=O)C3=CC=CC=C3.[Br-],0.0426,-3.912500231741843
249.766,CC1=CC2=C(C(=N1)C)SC3=CC=CC=C32.Cl,0.0037,-4.829331594609358
212.602,C1=CC=C(C(=C1)C(F)(F)F)NN.Cl,0.0157,-4.13166769331369
321.878,CC(C)C(C1=NN=NN1CCOC)N2CCSCC2.Cl,0.0445,-3.8593312831787006
317.86499999999995,CC1CCCN(C1)C(C2=NN=NN2CCOC)C(C)C.Cl,0.0458,-3.8413772325353577
279.797,COCCN1C(=NN=N1)CN2CCSCC2.Cl,0.0283,-3.995056618125334
255.789,C1CCC(CC1)C2=CC=C(C=C2)OCCN.Cl,0.0305,-3.923582024712893
188.658,COC1=CC=CC=C1CNN.Cl,0.0175,-4.03263717740089
280.7989999999999,CC1=CC=CC=C1OCCCC2=C(NN=C2C)C.Cl,0.025,-4.050455548150206
310.81,CSC1=NN=C(O1)[C@H](CC2=CNC3=CC=CC=C32)N.Cl,0.0422,-3.8671825323813382
357.84100000000007,CCC(=O)OCCNC1=NC(=NC2=CC=CC=C21)C3=CC=CC=C3.Cl,0.0053,-4.829414229217609
177.635,CCCC[N+]1=CC(=N)O[N-]1.Cl,0.0217,-3.913068806475164
285.21000000000004,CC1=CSC(=[N+]1C)NC2=CC=CC=C2.[Br-],0.0302,-3.975157805672475
288.778,CN1C2=CC=CC=C2N=C1CC3=CC=C(C=C3)OC.Cl,0.0423,-3.834223736887734
164.68,CC(C)N1CCNCC1.Cl,0.0231,-3.853028878433304
286.806,CCC1=NC2=CC=CC=C2N1CCC3=CC=CC=C3.Cl,0.0376,-3.8824003876316815
426.301,CN1C=C/C(=C\C2=CC=[N+](C3=CC=CC=C23)C)/C4=CC=CC=C41.[I-],0.0401,-4.026571978778938
203.67300000000003,C1CCC(CC1)[N+]2=CC(=N)O[N-]2.Cl,0.0249,-3.912734113282901
329.2709999999999,CC1=CC(=CC(=C1Cl)C)OCCCCCN2C=CN=C2.Cl,0.0231,-4.153941502734186
289.206,C1CCN(CC1)CC(=O)NC2=CC(=CC=C2)Cl.Cl,0.0336,-3.934868021398144
347.246,CC1=[N+](C2=C(S1)C3=C(C=C2)SC=C3)C.[I-],0.0363,-3.9807306266725098
352.891,C1CCN(CC1)CCC2=NN=C(S2)NC(=O)C3=CC=CC=C3.Cl,0.0468,-3.8773947293431443
312.32500000000005,CCC1=NC(=C2N1C=CC=C2)C3=CC=CC=C3.C(=O)(C(=O)O)O,0.0381,-3.9136817729718003
355.6629999999999,CN(C)C1=CC=[N+](C=C1)CC(=O)C2=CC=C(C=C2)Br.[Cl-],0.0528,-3.8284047648852164
363.264,CCCC[N+]1=C(SC2=C1C=CC(=C2)OC)C.[I-],0.0319,-4.056431677712142
263.768,CC(C)(C)C1=CC=C(C=C1)C2=C(C=CC=N2)O.Cl,0.0106,-4.3959162410843335
268.792,CCN(CC)CCN1C2=CC=CC=C2N=C1N.Cl,0.0447,-3.7791088156264956
297.8949999999999,CC1=C(SC=C1)CNC2C3CC4CC(C3)CC2C4.Cl,0.0399,-3.873090318200894
261.796,CC1C2=C(CC(N1)(C)C)C3=CC=CC=C3C=C2.Cl,0.0376,-3.8427751617209998
210.10800000000003,CC1=C(C(=NN1CCN)C)Cl.Cl,0.0234,-3.953226731358067
211.696,CCN1C(=NC2=C1C=CC(=C2)N)C.Cl,0.0343,-3.7904185320515613
375.8820000000001,CN1C(=NN=N1)SCCNCC2=C(C(=C(C=C2)OC)OC)OC.Cl,0.0357,-4.022383312879496
267.825,CCC1=CC=C(C=C1)CNCC2=CC=CS2.Cl,0.0239,-4.049453212636344
297.8949999999999,CC1=C(SC=C1)CNC23CC4CC(C2)CC(C4)C3.Cl,0.0381,-3.893138238212023
375.8820000000001,CN1C(=NN=N1)SCCNCC2=CC(=C(C=C2OC)OC)OC.Cl,0.0331,-4.05522353521597
267.80400000000003,CCN(CC)CCN1C(=NC2=CC=CC=C21)C.Cl,0.0406,-3.819291025898475
291.303,CC1=C(C=C(C=C1)NCC2=CC=CO2)C.C(=O)(C(=O)O)O,0.0047,-4.792247099320638
334.641,C1COCCN1CCC(=O)C2=CC=C(C=C2)Br.Cl,0.0458,-3.863713671362851
279.811,C1CCN(CC1)CC#CCOCC2=CC=CC=C2.Cl,0.039,-3.855800176558179
329.225,CC1=CC([N+](C2=CC=CC=C12)(C)C)(C)C.[I-],0.041,-3.9047089496194194
341.83900000000006,CC(=O)NC1=CC=C(C=C1)CNC(=O)C[N+]2(CCOCC2)C.[Cl-],0.0462,-3.8691796337898823
297.826,CC(=O)OC1(CCN(CC1(C)C)C)C2=CC=CC=C2.Cl,0.0442,-3.8285403393244137
352.81199999999984,C1CN(CC2=CC=CC=C21)CCC(=O)NC3=CC(=C(C=C3)F)F.Cl,0.0379,-3.9689041381616454
278.739,C1=CC=C(C=C1)CNCC2=CC(=CC=C2)[N+](=O)[O-].Cl,0.0402,-3.840971684555378
250.76999999999992,COCCNC(=O)CN1CCCCCC1.Cl,0.0348,-3.8576963360041403
316.83200000000005,CC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)N3CCCC3.Cl,0.0078,-4.608734436141048
283.8279999999999,CCC1=CC2=C(N=CN=C2S1)NC3CCCC3.Cl,0.0308,-3.9645045204478664
290.835,CCC1CCCCN1C(=O)CNCC2CCCO2.Cl,0.0274,-4.025896106877628
333.888,CC1=CC2=NC(=C(N2C=C1)NC3CCCC3)C4=CC=CS4.Cl,0.0147,-4.356283475958086
330.20699999999994,C1COC2=C(O1)C=CC(=C2)C3=NN=C(SC3)N.Br,0.0325,-4.006902914577671
244.741,CC1CCCN(C1)C2=C(C=C(C=C2)F)N.Cl,0.0038,-4.808923133593998
315.7970000000001,CC(C)(C)N(C)CCOC(=O)C1=CC2=C(C=C1)OCO2.Cl,0.0417,-3.8792719450188655
310.833,CC1CCC2=C(N3C(=NC=N3)N=C2C1)NCCN(C)C.Cl,0.0399,-3.891554224342717
347.665,CN1C=CN=C1SCC(=O)C2=CC=C(C=C2)Cl.Br,0.0489,-3.851852112629639
299.263,CN(C)C1=NCC(S1)CSC(=N)N.Br,0.0325,-3.964169664283819
278.827,C1C2CC3CC1CC(C2)C3NCC4=CC=NC=C4.Cl,0.0337,-3.917704925166026
327.167,C1COC2=C(O1)C=CC(=C2)C(=O)NC3=C(C=CC=N3)Cl.Cl,0.037,-3.946567767629511
287.7939999999999,C1=CC=C2C(=C1)C(=CN2)CCNCC3=CN=CC=C3.Cl,0.0385,-3.873621005908437
309.797,CC1CN(CC(O1)C)CC2=NN=C(O2)C3=CC=CC=C3.Cl,0.0463,-3.82549621682178
332.4000000000001,C1C2CC3CC1CC(C2)(C3)NCC4=CC=CC=N4.C(=O)(C(=O)O)O,0.0458,-3.860795537108204
191.618,CC(C)(C(=O)O)N1C=NC=N1.Cl,0.0183,-4.019985213203622
330.38400000000007,CC1=CC=CC=C1CN(C)CCC2=CC=CC=N2.C(=O)(C(=O)O)O,0.0256,-4.110779041617471
334.25699999999995,CC#CC[N+](C)(CC#CC)CC(=O)C1=CC=CC=C1.[Br-],0.03,-4.046959256291519
291.7779999999999,C[N+](C)(CC#CC1=CC=CC=C1)CC(=O)OCC#C.[Cl-],0.0431,-3.8305752729183062
275.05400000000003,[B-](F)(F)(F)F.CC[N+]1=C(C=C(O1)C2=CC=CC=C2)C,0.0374,-3.866546362901687
369.977,CCCCCC(CCN1CCCCC1)(C2=CC=C(C=C2)OCC)O.Cl,0.0535,-3.8398209445226352
281.831,CCN(CC)C(=N)N1C(CCC2=CC=CC=C21)C.Cl,0.0408,-3.839328598531128
325.87999999999994,CCOC(=O)C1CCC(CC1)CNCC2=CC=CC=C2C.Cl,0.0443,-3.8666539814155354
260.17499999999995,C[N+]1(C2CCC1CC(C2)O)CC#C.[Br-],0.0337,-3.8876356623624213
383.87600000000015,CN(C)CCCN(C1=NC2=C(S1)C=C(C=C2)F)C(=O)C3=CC=CO3.Cl,0.055,-3.8438282712988974
351.874,CC1=CC=CC=C1OCC(CN(CCO)CC2=CC=CC=C2)O.Cl,0.0404,-3.9400058128536295
324.73899999999986,C1=CC(=CN=C1)C(=O)NCCOC(=O)C2=CC=C(C=C2)F.Cl,0.0484,-3.8266890873378796
289.19800000000004,C1CC(=N)N(C1)CC(=O)C2=CC=CS2.Br,0.039,-3.870130678165955
340.92,C1C2CC3CC1CC(C2)(C3)NC(=O)CNCC4=CC=CS4.Cl,0.0481,-3.850507403396729
264.207,C[N+]12CCCCC1[C@H](CCC2)CO.[Br-],0.0391,-3.829767562397027
330.222,C[N+]1(C2CCC1CC(C2)OC(=O)C3=CC=CO3)C.[Br-],0.0485,-3.8330642647894604
256.733,C1CN(CCC1C(=O)O)CC2=CC=CC=N2.Cl,0.0344,-3.8729232531228064
280.7989999999999,C1CCN(C1)CC(=O)NC2=CC3=C(CCC3)C=C2.Cl,0.0413,-3.8324455051658424
328.718,COCCNCC(=O)NC1=CC=C(C=C1)OC(F)(F)F.Cl,0.0488,-3.828403663906233
326.8930000000001,CN1CCCN(CC1)C(=O)/C=C/C2=CC=C(C=C2)SC.Cl,0.0441,-3.8699670313452543
320.24100000000004,CCOC1=C(C=C(C=C1)C2=NC(=CS2)CCl)OC.Cl,0.0272,-4.070908029213874
338.838,C1=CC=C(C=C1)CNC(=O)C2=CC=[N+](C=C2)CC3=CC=CC=C3.[Cl-],0.0497,-3.8336357209090384
255.748,CC1=CC=[N+](C2=CC=CC=C12)C3=CC=CC=C3.[Cl-],0.0173,-4.16976614299984
300.745,C1=CC=C2C(=C1)C=CC=[N+]2CC3=CC=C(C=C3)[N+](=O)[O-].[Cl-],0.041,-3.8654145590412403
325.2749999999999,CC1=CC=CC=C1N=C2N(C(=CS2)C)CC=C.Br,0.0109,-4.474824187599838
312.86600000000004,CC1=CC(=C(C=C1C)C2=CSC(=N2)NCCOC)C.Cl,0.0354,-3.9463551077209584
331.84,CCCN(CCC)CC(COC1=CC2=C(C=C1)OCO2)O.Cl,0.0455,-3.8629173380518345
363.97,CC1CN(CC(O1)C)CC(COC2CCC(CC2)C(C)(C)C)O.Cl,0.0488,-3.8726457666700016
299.8419999999998,CC1=C(C(=CC=C1)C)OCC(CN2CCCCC2)O.Cl,0.0434,-3.83940273652704
398.273,CCN(CC)P(C1=[N+](C=CN1C)C)N(CC)CC.[I-],0.0469,-3.929008022698841
233.142,C1CCN(C1)C2=C(C=C(C=C2)Cl)N.Cl,0.0106,-4.3423146524649905
276.188,COC1=CC=CC(=C1)C2=NC(=CS2)CCl.Cl,0.0224,-4.090956786802735
300.185,CCOC1=CC=C(C=C1)OC2=C(C=C(C=C2)Cl)N.Cl,0.0045,-4.824176473332488
318.833,C1CC2=C(C1)SC3=NC=NC(=C23)NCC4=CN=CC=C4.Cl,0.0075,-4.628502002206256
